gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,avg_monthly_spend_ratio,support_score,streaming_count,is_high_value,engagement_score,charge_per_tenure,high_risk_combo,contract_stability,has_any_protection,fiber_monthly_combo,payment_risk,total_services,loyalty_index
0,1,1,0,69,1,1,1,0,1,1,1,1,1,110.55,7610.1,0,0,1,0,0,1,0,0,0,0,1,3,0.0145248387223922,3,2,1,7,1.5792857142857142,0,1,1,0,0,7,0.6185567010309279
1,0,0,0,1,0,0,0,0,0,0,0,1,0,35.05,35.05,1,1,0,0,1,0,0,0,0,0,1,0,0.972260748959778,0,1,0,1,17.525,0,0,0,0,0,1,0.027739251040221916
1,1,0,0,1,1,0,0,1,0,0,0,0,1,73.0,73.0,1,1,0,0,0,1,0,0,0,1,0,0,0.9864864864864864,1,0,0,2,36.5,1,0,1,1,1,2,0.013513513513513514
1,0,1,0,3,1,0,0,0,0,0,0,0,1,19.9,45.75,0,1,0,0,0,0,1,0,0,0,1,0,0.4256684491978609,0,0,0,1,4.975,0,0,0,0,0,1,0.14354066985645933
0,0,1,1,60,1,0,0,1,0,1,1,1,0,76.95,4543.95,0,0,0,1,1,0,0,1,0,0,0,3,0.0169308793276053,2,2,0,5,1.2614754098360657,0,2,1,0,0,5,0.7697241821680564
1,0,0,0,13,0,0,0,0,1,1,0,0,0,35.4,450.4,0,0,0,1,1,0,0,0,0,0,1,1,0.078422684980062,2,0,0,2,2.5285714285714285,0,2,1,0,0,2,0.35714285714285715
0,0,1,1,62,1,0,0,0,0,0,0,0,0,20.45,1297.35,0,0,0,1,0,0,1,1,0,0,0,3,0.015750760580737,0,0,0,1,0.3246031746031746,0,2,0,0,0,1,2.8904428904428907
1,0,0,0,45,1,1,1,1,0,0,0,1,0,96.75,4442.75,0,0,1,0,0,1,0,1,0,0,0,2,0.0217721518987341,2,1,1,5,2.1032608695652173,0,1,1,0,0,5,0.46035805626598464
1,0,0,0,25,0,0,0,0,1,1,1,1,0,54.2,1423.15,0,0,1,0,1,0,0,0,0,1,0,2,0.0380577888565109,2,2,0,4,2.0846153846153848,0,1,1,0,1,4,0.45289855072463764
0,0,0,0,44,1,0,0,0,1,1,1,1,0,100.1,4378.35,0,0,0,1,0,1,0,1,0,0,0,2,0.0228572733396508,2,2,1,5,2.2244444444444444,0,2,1,0,0,5,0.4352126607319486
1,0,0,0,2,1,0,0,0,0,0,0,0,1,45.25,74.2,0,1,0,0,1,0,0,0,0,0,1,0,0.6017287234042553,0,0,0,1,15.083333333333334,0,0,0,0,0,1,0.043243243243243246
0,1,0,0,33,1,1,0,1,1,0,0,0,1,83.85,2716.3,1,1,0,0,0,1,0,0,1,0,0,2,0.0308578368233172,2,0,0,4,2.466176470588235,0,0,1,1,0,4,0.3889216263995286
1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.1,70.1,1,1,0,0,0,1,0,0,0,1,0,0,0.9859353023909986,0,0,0,1,35.05,1,0,0,1,1,1,0.014064697609001408
1,0,0,0,22,1,0,0,0,0,0,0,0,0,20.85,450.65,0,0,1,0,0,0,1,1,0,0,0,1,0.0461640650946529,0,0,0,1,0.9065217391304349,0,1,0,0,0,1,1.0068649885583523
1,0,0,0,35,0,0,0,0,1,1,0,0,1,33.45,1175.85,0,1,0,0,1,0,0,0,0,0,1,2,0.0284233334749543,2,0,0,2,0.9291666666666667,0,0,1,0,0,2,1.015965166908563
1,0,1,1,29,1,0,0,0,0,0,0,0,0,20.2,558.8,0,0,0,1,0,0,1,0,0,0,1,2,0.0360843158270811,0,0,0,1,0.6733333333333333,0,2,0,0,0,1,1.3679245283018868
0,1,1,0,27,1,1,1,0,1,0,0,0,1,85.9,2220.1,0,0,1,0,0,1,0,0,0,1,0,2,0.0386745306379721,2,0,0,4,3.067857142857143,0,1,1,0,0,4,0.3107019562715765
0,0,0,1,54,1,0,0,1,1,1,0,0,1,61.0,3283.05,0,0,1,0,1,0,0,0,0,1,0,3,0.01857462584309,3,0,0,4,1.1090909090909091,0,1,1,0,1,4,0.8709677419354839
1,1,0,0,2,1,0,0,0,0,0,0,0,1,70.65,142.35,1,1,0,0,0,1,0,0,0,1,0,0,0.4928496686431811,0,0,0,1,23.55,1,0,0,1,1,1,0.027913468248429864
0,0,0,0,57,1,1,0,0,0,0,1,0,1,86.9,4939.25,0,0,1,0,0,1,0,0,0,1,0,3,0.0175902029249531,0,1,0,3,1.4982758620689656,0,1,0,0,1,3,0.6484641638225256
0,0,0,0,62,1,1,1,1,1,1,0,0,0,69.4,4237.5,0,0,0,1,1,0,0,1,0,0,0,3,0.0163737171169045,4,0,0,6,1.1015873015873017,0,2,1,0,0,6,0.8806818181818181
1,0,1,1,15,1,0,0,0,0,0,0,0,0,20.35,335.95,0,0,1,0,0,0,1,0,1,0,0,1,0.0603947173171093,0,0,0,1,1.271875,0,1,0,0,0,1,0.702576112412178
0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.35,33.2,1,1,0,0,0,0,1,0,0,0,1,0,0.5950292397660819,0,0,0,1,6.783333333333334,0,0,0,0,0,1,0.09367681498829039
1,0,1,0,70,1,1,0,0,1,1,1,1,1,104.3,7188.5,0,0,0,1,0,1,0,1,0,0,0,3,0.0145072675429445,2,2,1,6,1.4690140845070423,0,2,1,0,0,6,0.6647673314339981
1,0,1,1,21,1,0,0,0,0,0,0,0,1,44.95,926.25,0,1,0,0,1,0,0,0,0,1,0,1,0.0484766783499595,0,0,0,1,2.0431818181818184,0,0,0,0,1,1,0.45701849836779107
1,0,0,1,23,1,0,0,0,0,1,0,0,1,49.45,1119.35,0,0,1,0,1,0,0,0,0,1,0,1,0.0441379925916008,1,0,0,2,2.060416666666667,0,1,1,0,1,2,0.4558969276511397
0,0,0,0,6,1,0,0,0,0,0,0,0,0,20.6,116.6,0,0,1,0,0,0,1,0,0,0,1,0,0.1751700680272109,0,0,0,1,2.942857142857143,0,1,0,0,0,1,0.27777777777777773
0,0,1,1,4,1,0,0,0,0,0,0,0,0,19.55,68.8,0,0,0,1,0,0,1,0,1,0,0,0,0.2800859598853868,0,0,0,1,3.91,0,2,0,0,0,1,0.194647201946472
1,0,0,0,3,1,0,1,0,1,0,1,1,1,99.0,287.4,1,1,0,0,0,1,0,0,1,0,0,0,0.3432732316227462,2,2,1,5,24.75,1,0,1,1,0,5,0.03
1,0,0,0,23,1,1,0,0,0,0,1,1,1,93.5,2341.55,0,1,0,0,0,1,0,0,0,1,0,1,0.0399137691831551,0,2,1,4,3.8958333333333335,0,0,0,1,1,4,0.24338624338624337
0,0,0,0,26,0,0,1,0,0,1,1,1,0,54.55,1362.85,0,0,1,0,1,0,0,0,1,0,0,2,0.0399970671261502,2,2,0,4,2.02037037037037,0,1,1,0,0,4,0.46804680468046805
1,0,0,1,8,1,0,0,0,0,0,0,0,0,20.05,163.6,0,1,0,0,0,0,1,0,0,0,1,0,0.1218104495747266,0,0,0,1,2.227777777777778,0,0,0,0,0,1,0.38004750593824227
0,0,0,0,26,1,1,0,0,0,0,0,1,1,83.95,2254.2,1,1,0,0,0,1,0,0,0,1,0,2,0.0372250798155374,0,1,0,3,3.109259259259259,0,0,0,1,1,3,0.30606238964096527
0,0,0,0,2,1,1,0,1,0,0,0,0,1,79.45,145.15,0,1,0,0,0,1,0,0,0,1,0,0,0.5436195689360246,1,0,0,3,26.483333333333334,1,0,1,1,1,3,0.02486016159105034
0,0,0,0,67,1,1,1,1,1,1,1,1,0,116.2,7752.3,1,0,0,1,0,1,0,0,1,0,0,3,0.0149871667548011,4,2,1,8,1.7088235294117649,0,2,1,0,0,8,0.5716723549488054
1,0,1,0,71,1,1,0,0,0,0,1,1,1,93.7,6585.35,1,0,0,1,0,1,0,1,0,0,0,3,0.0142263924632004,0,2,1,4,1.301388888888889,0,2,0,0,0,4,0.7497360084477297
1,0,0,0,59,1,1,1,1,1,1,0,1,0,79.85,4786.1,0,0,1,0,1,0,0,0,1,0,0,3,0.0166802448246328,4,1,0,7,1.3308333333333333,0,1,1,0,0,7,0.7297464440321584
0,0,1,1,39,1,1,0,0,1,0,1,1,0,100.0,3835.55,0,0,1,0,0,1,0,0,0,1,0,2,0.0260650845160365,1,2,1,5,2.5,0,1,1,0,1,5,0.38613861386138615
0,0,0,1,21,1,0,0,0,0,0,0,0,0,19.6,397.0,0,0,0,1,0,0,1,0,0,0,1,1,0.0492462311557789,0,0,0,1,0.890909090909091,0,2,0,0,0,1,1.0194174757281553
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.7,19.7,1,1,0,0,0,0,1,0,0,0,1,0,0.9516908212560388,0,0,0,1,9.85,0,0,0,0,0,1,0.04830917874396135
1,0,1,1,48,1,0,0,0,0,0,0,0,0,20.2,1027.25,0,0,0,1,0,0,1,1,0,0,0,2,0.0196450279601264,0,0,0,1,0.4122448979591837,0,2,0,0,0,1,2.2641509433962264
1,1,1,0,31,0,0,1,1,1,0,0,1,1,50.4,1580.1,0,0,1,0,1,0,0,0,1,0,0,2,0.0318765416482196,3,1,0,4,1.575,0,1,1,0,0,4,0.603112840466926
1,0,1,1,64,1,1,1,1,1,1,1,1,0,113.35,7222.75,0,0,1,0,0,1,0,0,0,1,0,3,0.0156912960719847,4,2,1,8,1.7438461538461538,0,1,1,0,0,8,0.5596851770878881
0,0,1,1,46,1,1,0,1,0,0,0,0,1,80.0,3769.7,0,1,0,0,0,1,0,1,0,0,0,2,0.0212162198000371,1,0,0,3,1.702127659574468,0,0,1,1,0,3,0.5679012345679012
1,0,0,0,52,1,1,0,0,1,1,1,1,1,80.95,4233.95,0,0,0,1,1,0,0,1,0,0,0,3,0.0191147475176802,2,2,0,6,1.5273584905660378,0,2,1,0,0,6,0.6345332519829164
1,0,1,1,67,1,1,0,0,0,0,0,0,1,24.9,1680.25,0,0,0,1,0,0,1,0,0,0,1,3,0.014810408921933,0,0,0,2,0.36617647058823527,0,2,0,0,0,2,2.586872586872587
1,1,0,0,67,1,1,0,1,0,0,0,0,0,54.9,3725.5,0,1,0,0,1,0,0,0,0,1,0,3,0.0147323225546759,1,0,0,3,0.8073529411764706,0,0,1,0,1,3,1.1985688729874777
1,0,0,0,5,1,1,0,0,0,0,0,0,0,75.55,413.65,1,1,0,0,0,1,0,0,0,1,0,0,0.182201856987821,0,0,0,2,12.591666666666667,1,0,0,1,1,2,0.06531678641410843
1,0,1,0,71,1,1,0,1,1,1,1,1,0,109.25,7707.7,0,0,0,1,0,1,0,0,0,1,0,3,0.0141722988311907,3,2,1,7,1.5173611111111112,0,2,1,0,1,7,0.6439909297052154
1,0,0,0,9,1,0,0,0,0,0,1,0,1,77.65,714.15,1,1,0,0,0,1,0,1,0,0,0,0,0.1085786198699573,0,1,0,2,7.765000000000001,1,0,0,1,0,2,0.1144310235219326
1,1,0,0,26,1,1,1,1,0,0,0,1,1,95.0,2497.2,1,1,0,0,0,1,0,0,0,1,0,2,0.0380273797133936,2,1,1,5,3.5185185185185186,0,0,1,1,0,5,0.2708333333333333
0,0,0,0,71,1,1,1,1,1,1,1,1,1,116.3,8309.55,0,0,1,0,0,1,0,1,0,0,0,3,0.0139942603076812,4,2,1,8,1.6152777777777778,0,1,1,0,0,8,0.6052855924978687
1,0,0,0,32,1,0,0,0,0,0,0,0,0,19.9,601.55,0,1,0,0,0,0,1,1,0,0,0,2,0.033026304870965,0,0,0,1,0.603030303030303,0,0,0,0,0,1,1.5311004784688995
1,0,0,0,2,1,0,0,0,0,0,0,0,0,70.35,139.25,0,1,0,0,0,1,0,0,0,1,0,0,0.5016042780748663,0,0,0,1,23.45,1,0,0,1,1,1,0.028030833917309043
1,0,1,0,71,1,1,0,0,0,0,0,0,0,25.6,1888.25,0,0,0,1,0,0,1,0,1,0,0,3,0.0135503506682545,0,0,0,2,0.35555555555555557,0,2,0,0,0,2,2.669172932330827
1,0,0,0,60,0,0,1,0,1,0,0,1,1,44.45,2773.9,0,0,1,0,1,0,0,0,0,1,0,3,0.0160185952646942,2,1,0,3,0.728688524590164,0,1,1,0,0,3,1.3201320132013201
1,1,0,0,55,1,1,0,0,1,0,1,1,1,100.15,5409.75,0,0,1,0,0,1,0,0,0,1,0,3,0.0185094487825162,1,2,1,5,1.7883928571428573,0,1,1,0,1,5,0.5437469105289174
0,0,0,0,54,1,0,1,1,0,1,1,1,1,105.4,5643.4,1,0,1,0,0,1,0,0,1,0,0,3,0.0186733753809085,3,2,1,6,1.9163636363636365,0,1,1,0,0,6,0.5075187969924811
0,0,0,0,2,1,0,0,0,1,0,1,1,1,95.85,197.7,1,1,0,0,0,1,0,0,0,1,0,0,0.4823855057876195,1,2,1,4,31.95,1,0,1,1,1,4,0.020650490449148167
1,0,0,0,6,1,1,0,0,0,0,0,0,1,73.85,401.3,0,1,0,0,0,1,0,0,0,0,1,0,0.1835694755157842,0,0,0,2,10.549999999999999,1,0,0,1,0,2,0.08016032064128258
1,0,1,1,48,1,0,1,1,1,0,0,1,1,70.1,3238.4,0,0,0,1,1,0,0,0,1,0,0,2,0.0216398098413286,3,1,0,5,1.430612244897959,0,2,1,0,0,5,0.6751054852320676
0,0,1,1,63,1,1,0,0,0,0,0,0,0,25.25,1573.05,0,0,0,1,0,0,1,0,0,0,1,3,0.0160414218099806,0,0,0,2,0.39453125,0,2,0,0,0,2,2.4
0,0,0,0,1,1,1,0,1,0,0,0,0,1,79.15,79.15,1,1,0,0,0,1,0,0,0,1,0,0,0.9875233936369308,1,0,0,3,39.575,1,0,1,1,1,3,0.012476606363069244
0,0,0,1,12,1,0,0,0,0,0,0,0,0,21.05,235.8,0,1,0,0,0,0,1,0,1,0,0,0,0.088893581081081,0,0,0,1,1.6192307692307693,0,0,0,0,0,1,0.5442176870748299
0,1,1,0,54,0,0,0,0,0,0,0,0,1,24.95,1364.75,0,1,0,0,1,0,0,1,0,0,0,3,0.0182683507230459,0,0,0,0,0.4536363636363636,0,0,0,0,0,0,2.0809248554913293
1,0,1,1,30,1,0,0,0,1,1,1,0,1,64.5,1985.15,0,0,1,0,1,0,0,0,0,1,0,2,0.0324748886035797,2,1,0,4,2.0806451612903225,0,1,1,0,1,4,0.4580152671755725
1,0,1,0,30,1,0,0,0,0,0,0,0,0,19.65,655.85,1,1,0,0,0,0,1,1,0,0,0,2,0.0299155058232473,0,0,0,1,0.6338709677419354,0,0,0,0,0,1,1.4527845036319613
1,0,0,0,4,1,0,0,0,0,0,1,0,1,79.0,303.15,1,1,0,0,0,1,0,0,0,1,0,0,0.2597402597402597,0,1,0,2,15.8,1,0,0,1,1,2,0.05
1,0,0,0,40,1,1,0,0,1,1,1,1,1,105.95,4335.2,0,0,1,0,0,1,0,0,1,0,0,2,0.0244338360776716,2,2,1,6,2.5841463414634145,0,1,1,0,0,6,0.3740065451145395
1,0,1,1,9,1,0,0,0,0,1,0,0,1,75.85,647.5,0,1,0,0,0,1,0,0,0,1,0,0,0.1169622205088666,1,0,0,2,7.584999999999999,1,0,1,1,1,2,0.11711125569290827
1,0,1,1,17,1,0,1,0,0,1,1,0,0,91.85,1574.45,1,1,0,0,0,1,0,0,0,1,0,1,0.0583008029451902,2,1,1,4,5.102777777777778,0,0,1,1,0,4,0.1830910070005385
1,0,0,0,62,0,0,0,1,1,0,0,1,1,43.6,2748.7,0,0,0,1,1,0,0,0,1,0,0,3,0.015856275230025,2,1,0,3,0.692063492063492,0,2,1,0,0,3,1.390134529147982
0,0,0,0,28,1,0,0,1,0,1,1,0,1,91.25,2483.65,0,0,1,0,0,1,0,1,0,0,0,2,0.0367254945364538,2,1,1,4,3.146551724137931,0,1,1,0,0,4,0.3035230352303523
1,0,0,0,70,1,1,1,1,1,1,1,1,0,89.75,6367.2,0,0,0,1,1,0,0,0,1,0,0,3,0.0140934644012436,4,2,0,8,1.2640845070422535,0,2,1,0,0,8,0.7713498622589532
1,0,0,0,46,1,0,0,1,1,1,1,1,1,104.4,4904.2,0,0,0,1,0,1,0,1,0,0,0,2,0.0212835358395172,3,2,1,6,2.221276595744681,0,2,1,0,0,6,0.43643263757115747
1,0,1,0,23,1,1,0,0,1,0,0,1,0,90.15,2044.95,0,1,0,0,0,1,0,0,0,0,1,1,0.0440626603778196,1,1,1,4,3.75625,0,0,1,1,0,4,0.2523313219967087
0,0,1,1,47,0,0,1,0,1,1,0,0,0,40.3,1794.8,0,0,1,0,1,0,0,0,0,1,0,2,0.0224412518097783,3,0,0,3,0.8395833333333332,0,1,1,0,0,3,1.1380145278450364
0,0,1,1,68,1,0,1,1,1,0,1,1,1,105.25,7173.15,0,0,0,1,0,1,0,1,0,0,0,3,0.0146707275426357,3,2,1,6,1.5253623188405796,0,2,1,0,0,6,0.64
1,1,0,0,60,1,1,0,0,1,1,1,1,1,106.0,6441.4,1,0,1,0,0,1,0,0,0,1,0,3,0.0164534955917049,2,2,1,6,1.7377049180327868,0,1,1,0,1,6,0.5607476635514018
1,0,0,1,67,1,1,0,1,0,1,1,1,1,104.0,7039.05,0,0,0,1,0,1,0,0,0,1,0,3,0.0147726223535344,2,2,1,6,1.5294117647058822,0,2,1,0,1,6,0.638095238095238
1,0,0,0,14,1,0,0,0,0,1,1,1,1,69.65,921.4,0,1,0,0,1,0,0,0,0,1,0,1,0.075509540329575,1,2,0,4,4.6433333333333335,0,0,1,0,1,4,0.1981599433828733
0,0,1,1,57,1,1,0,0,0,0,0,0,1,74.3,4018.35,0,1,0,0,0,1,0,0,0,1,0,3,0.0184855760259743,0,0,0,2,1.2810344827586206,0,0,0,1,1,2,0.7569721115537849
1,0,1,1,55,1,1,1,0,0,0,1,1,0,100.9,5448.6,0,0,1,0,0,1,0,0,0,0,1,3,0.0185151203758074,1,2,1,5,1.8017857142857143,0,1,1,0,0,5,0.5397448478900883
0,0,0,0,1,1,0,0,0,0,0,0,0,1,20.25,20.25,0,1,0,0,0,0,1,0,0,0,1,0,0.9529411764705882,0,0,0,1,10.125,0,0,0,0,0,1,0.047058823529411764
0,0,0,1,1,1,0,0,0,0,1,0,0,1,49.9,49.9,1,1,0,0,1,0,0,0,0,0,1,0,0.9803536345776032,1,0,0,2,24.95,0,0,1,0,0,2,0.019646365422396856
0,0,0,0,23,1,1,0,0,1,1,1,0,1,96.9,2085.45,0,1,0,0,0,1,0,0,1,0,0,1,0.0464425219871072,2,1,1,5,4.0375000000000005,0,0,1,1,0,5,0.23493360572012256
1,0,0,0,13,1,1,1,0,0,0,1,1,1,100.35,1358.85,1,1,0,0,0,1,0,0,0,1,0,1,0.0737949038496893,1,2,1,5,7.167857142857143,0,0,1,1,0,5,0.12826837691169216
0,0,1,0,47,1,1,0,1,1,0,1,1,1,104.1,5135.15,0,1,0,0,0,1,0,0,0,1,0,2,0.0202680996466224,2,2,1,6,2.1687499999999997,0,0,1,1,1,6,0.4471931493815414
0,0,0,0,38,1,0,0,0,0,0,0,0,0,20.1,730.1,0,0,1,0,0,0,1,0,0,0,1,2,0.027492819039803,0,0,0,1,0.5153846153846154,0,1,0,0,0,1,1.8009478672985781
1,1,1,0,38,1,1,0,0,0,0,0,0,1,74.95,2869.85,1,1,0,0,0,1,0,1,0,0,0,2,0.0261072504658898,0,0,0,2,1.9217948717948719,0,0,0,1,0,2,0.5003291639236339
1,1,0,0,2,1,1,0,1,0,0,0,0,1,56.55,118.25,0,1,0,0,1,0,0,0,1,0,0,0,0.4742138364779873,1,0,0,3,18.849999999999998,0,0,1,0,0,3,0.03475238922675934
0,1,1,1,1,1,0,0,0,0,1,0,0,1,49.25,49.25,1,1,0,0,1,0,0,0,1,0,0,0,0.9800995024875622,1,0,0,2,24.625,0,0,1,0,0,2,0.01990049751243781
0,0,1,0,15,1,0,0,0,0,0,0,0,1,68.6,1108.6,0,1,0,0,0,1,0,1,0,0,0,1,0.0618240807498197,0,0,0,1,4.2875,0,0,0,1,0,1,0.21551724137931036
1,0,0,0,26,1,0,0,0,0,0,0,0,1,69.05,1815.65,0,1,0,0,0,1,0,0,1,0,0,2,0.0380095230231469,0,0,0,1,2.5574074074074074,0,0,0,1,0,1,0.371163454675232
1,0,1,1,35,1,0,0,0,0,0,0,0,0,19.7,730.4,0,0,0,1,0,0,1,0,1,0,0,2,0.0269346458846048,0,0,0,1,0.5472222222222222,0,2,0,0,0,1,1.6908212560386473
0,0,0,1,3,1,0,0,0,0,0,0,0,1,20.05,75.45,0,1,0,0,0,0,1,0,0,0,1,0,0.2622629169391759,0,0,0,1,5.0125,0,0,0,0,0,1,0.14251781472684086
0,0,1,1,50,1,1,0,1,0,1,1,1,0,103.7,5071.05,1,1,0,0,0,1,0,0,0,1,0,3,0.0204453820447353,2,2,1,6,2.033333333333333,0,0,1,1,1,6,0.4775549188156638
0,0,1,0,42,1,1,1,0,1,0,0,1,1,94.4,4014.6,0,1,0,0,0,1,0,0,0,1,0,2,0.0235083175615101,2,1,1,5,2.1953488372093024,0,0,1,1,0,5,0.440251572327044
0,0,1,0,10,1,0,1,0,0,1,0,0,1,54.95,568.85,0,1,0,0,1,0,0,0,1,0,0,0,0.0964288847942441,2,0,0,3,4.995454545454546,0,0,1,0,0,3,0.17873100983020554
1,0,1,0,61,1,0,1,1,0,1,0,1,0,93.7,5860.7,0,0,1,0,0,1,0,1,0,0,0,3,0.0159851237695549,3,1,1,5,1.511290322580645,0,1,1,0,0,5,0.6441393875395988
1,0,0,0,68,1,1,1,1,0,1,1,1,0,110.25,7279.35,0,0,0,1,0,1,0,0,1,0,0,3,0.0151435027162155,3,2,1,7,1.5978260869565217,0,2,1,0,0,7,0.6112359550561798
0,0,0,0,10,1,0,1,0,1,0,1,1,1,98.9,1064.95,0,0,1,0,0,1,0,0,0,1,0,0,0.092781087293025,2,2,1,5,8.990909090909092,1,1,1,0,0,5,0.10010010010010009
0,0,1,0,65,1,1,1,1,1,0,0,0,0,89.75,5769.6,1,0,1,0,0,1,0,0,0,1,0,3,0.0155529754271652,3,0,0,5,1.3598484848484849,0,1,1,0,0,5,0.7162534435261708
1,0,1,1,72,1,0,1,0,1,1,1,1,1,80.45,5886.85,0,0,0,1,1,0,0,1,0,0,0,3,0.0136637312431532,3,2,0,6,1.1020547945205479,0,2,1,0,0,6,0.8839779005524862
0,0,1,1,55,1,0,0,1,0,1,0,0,0,79.4,4238.45,0,1,0,0,0,1,0,0,0,1,0,3,0.0187288445435139,2,0,0,3,1.417857142857143,0,0,1,1,1,3,0.6840796019900497
1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.3,20.3,1,1,0,0,0,0,1,0,0,0,1,0,0.9530516431924884,0,0,0,1,10.15,0,0,0,0,0,1,0.046948356807511735
1,0,0,0,7,1,0,0,0,1,1,0,1,0,62.8,418.3,0,1,0,0,1,0,0,1,0,0,0,0,0.1497734319103267,2,1,0,4,7.85,0,0,1,0,0,4,0.109717868338558
1,0,0,0,2,1,1,0,0,0,0,0,0,1,74.9,136.05,0,1,0,0,0,1,0,0,0,0,1,0,0.546515870120394,0,0,0,2,24.96666666666667,1,0,0,1,0,2,0.026350461133069828
1,0,0,0,9,1,0,1,0,0,0,0,0,1,74.85,708.2,0,1,0,0,0,1,0,0,0,1,0,0,0.1055414551607444,1,0,0,2,7.484999999999999,1,0,1,1,0,2,0.11865524060646013
0,0,0,1,27,1,1,0,0,0,0,0,0,1,25.85,788.55,0,0,0,1,0,0,1,0,1,0,0,2,0.0327401684503831,0,0,0,2,0.9232142857142858,0,2,0,0,0,2,1.005586592178771
0,1,1,0,7,1,1,0,0,1,0,1,1,1,101.95,700.85,1,1,0,0,0,1,0,0,0,1,0,0,0.1452589584669089,1,2,1,5,12.74375,1,0,1,1,1,5,0.06799417192812045
1,0,1,0,64,1,0,0,1,1,1,0,1,1,68.3,4378.8,0,0,0,1,1,0,0,0,0,0,1,3,0.0155943193753139,3,1,0,5,1.0507692307692307,0,2,1,0,0,5,0.9235209235209235
0,0,0,0,70,0,0,1,0,1,1,0,1,0,48.4,3442.8,0,0,0,1,1,0,0,1,0,0,0,3,0.0140542424066438,3,1,0,4,0.6816901408450704,0,2,1,0,0,4,1.417004048582996
0,1,0,0,2,1,1,0,0,0,0,1,1,1,94.0,181.7,1,1,0,0,0,1,0,0,0,1,0,0,0.514504652435687,0,2,1,4,31.333333333333332,1,0,0,1,1,4,0.021052631578947368
0,1,0,0,67,1,0,1,1,0,1,1,1,1,105.05,7171.7,0,0,0,1,0,1,0,0,0,1,0,3,0.0146458098066279,3,2,1,6,1.5448529411764707,0,2,1,0,0,6,0.6317774634606318
1,0,0,0,45,1,1,0,1,0,0,1,0,1,89.3,4016.85,1,1,0,0,0,1,0,0,1,0,0,2,0.0222258172903418,1,1,0,4,1.941304347826087,0,0,1,1,0,4,0.4983388704318937
1,0,0,0,24,1,1,0,0,0,0,0,0,0,25.15,553.0,0,0,0,1,0,0,1,0,1,0,0,1,0.0453971119133574,0,0,0,2,1.006,0,2,0,0,0,2,0.9177820267686425
0,0,1,1,4,1,0,0,0,0,0,0,0,0,19.5,96.85,0,0,0,1,0,0,1,0,1,0,0,0,0.1992846193152785,0,0,0,1,3.9,0,2,0,0,0,1,0.1951219512195122
0,0,1,1,44,1,0,0,0,1,0,1,1,1,92.95,4122.9,0,1,0,0,0,1,0,1,0,0,0,2,0.02253934382502,1,2,1,4,2.0655555555555556,0,0,1,1,0,4,0.46833422032996275
1,0,1,1,72,1,0,0,0,0,0,0,0,1,20.7,1482.3,0,0,0,1,0,0,1,0,0,0,1,3,0.0139553697835906,0,0,0,1,0.28356164383561644,0,2,0,0,0,1,3.317972350230415
1,0,0,0,1,1,0,0,1,0,0,0,0,1,74.3,74.3,1,1,0,0,0,1,0,0,1,0,0,0,0.9867197875166004,1,0,0,2,37.15,1,0,1,1,0,2,0.013280212483399735
0,0,0,0,66,1,0,0,0,0,0,0,0,0,19.35,1240.8,0,0,0,1,0,0,1,1,0,0,0,3,0.015582219358995,0,0,0,1,0.28880597014925374,0,2,0,0,0,1,3.243243243243243
0,0,0,0,1,0,0,0,1,0,1,0,1,1,44.65,44.65,1,1,0,0,1,0,0,0,0,0,1,0,0.9780941949616648,2,1,0,3,22.325,0,0,1,0,0,3,0.02190580503833516
0,0,1,1,13,1,0,1,0,0,0,0,1,0,84.05,1095.3,1,1,0,0,0,1,0,0,0,1,0,1,0.0766669707196935,1,1,0,3,6.003571428571428,0,0,1,1,0,3,0.15285126396237508
0,0,0,0,10,1,1,0,1,0,0,0,0,1,80.7,788.8,1,1,0,0,0,1,0,1,0,0,0,0,0.1021777665231704,1,0,0,3,7.336363636363637,1,0,1,1,0,3,0.12239902080783353
0,1,1,0,65,1,1,0,1,1,0,1,1,1,104.35,6578.55,0,1,0,0,0,1,0,0,0,1,0,3,0.0158597472471521,2,2,1,6,1.581060606060606,0,0,1,1,1,6,0.6169909824394875
0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.55,19.55,0,1,0,0,0,0,1,0,0,0,1,0,0.951338199513382,0,0,0,1,9.775,0,0,0,0,0,1,0.048661800486618
0,0,1,1,38,1,0,1,1,1,1,1,0,0,74.05,2802.3,0,0,1,0,1,0,0,0,0,1,0,2,0.0264152962579816,4,1,0,6,1.8987179487179486,0,1,1,0,0,6,0.5063291139240507
0,0,0,1,23,0,0,1,0,1,1,0,0,0,40.1,857.75,0,0,0,1,1,0,0,0,0,0,1,1,0.0466957787481805,3,0,0,3,1.6708333333333334,0,2,1,0,0,3,0.559610705596107
